TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,END DATE
204,C4,99202,N/A,N/A,
204,C4,99203,N/A,N/A,
204,C4,99204,N/A,N/A,
204,C4,99205,N/A,N/A,
204,C4,99211,N/A,N/A,
204,C4,99212,N/A,N/A,
204,C4,99213,N/A,N/A,
204,C4,99214,N/A,N/A,
204,C4,99215,N/A,N/A,
204,C4,99217,N/A,N/A,
204,C4,99218,N/A,N/A,
204,C4,99219,N/A,N/A,
204,C4,99220,N/A,N/A,
204,C4,99341,N/A,N/A,
204,C4,99342,N/A,N/A,
204,C4,99343,N/A,N/A,
204,C4,99344,N/A,N/A,
204,C4,99345,N/A,N/A,
204,C4,99347,N/A,N/A,
204,C4,99348,N/A,N/A,
204,C4,99349,N/A,N/A,
204,C4,99350,N/A,N/A,
204,C4,99455,N/A,N/A,
204,C4,99456,N/A,N/A,
204,HCPCS,G8598,N/A,N/A,
204,HCPCS,G8599,N/A,N/A,
205,I9,042,N/A,N/A,
205,I9,079.53,N/A,N/A,
205,C4,99201,N/A,N/A,
205,C4,99202,N/A,N/A,
205,C4,99203,N/A,N/A,
205,C4,99204,N/A,N/A,
205,C4,99205,N/A,N/A,
205,C4,99212,N/A,N/A,
205,C4,99213,N/A,N/A,
205,C4,99214,N/A,N/A,
205,C4,99215,N/A,N/A,
205,CPT_II,3511F,2P,N/A,
205,CPT_II,3511F,8P,N/A,
205,CPT_II,3511F,N/A,N/A,
205,I9,V08,N/A,N/A,
206,I9,042,N/A,N/A,
206,I9,079.53,N/A,N/A,
206,C4,99201,N/A,N/A,
206,C4,99202,N/A,N/A,
206,C4,99203,N/A,N/A,
206,C4,99204,N/A,N/A,
206,C4,99205,N/A,N/A,
206,C4,99212,N/A,N/A,
206,C4,99213,N/A,N/A,
206,C4,99214,N/A,N/A,
206,C4,99215,N/A,N/A,
206,CPT_II,4293F,8P,N/A,
206,CPT_II,4293F,N/A,N/A,
206,I9,V08,N/A,N/A,
207,I9,042,N/A,N/A,
207,I9,079.53,N/A,N/A,
207,C4,99201,N/A,N/A,
207,C4,99202,N/A,N/A,
207,C4,99203,N/A,N/A,
207,C4,99204,N/A,N/A,
207,C4,99205,N/A,N/A,
207,C4,99212,N/A,N/A,
207,C4,99213,N/A,N/A,
207,C4,99214,N/A,N/A,
207,C4,99215,N/A,N/A,
207,CPT_II,4290F,8P,N/A,
207,CPT_II,4290F,N/A,N/A,
207,I9,V08,N/A,N/A,
208,I9,042,N/A,N/A,
208,I9,079.53,N/A,N/A,
208,C4,99201,N/A,N/A,
208,C4,99202,N/A,N/A,
208,C4,99203,N/A,N/A,
208,C4,99204,N/A,N/A,
208,C4,99205,N/A,N/A,
208,C4,99212,N/A,N/A,
208,C4,99213,N/A,N/A,
208,C4,99214,N/A,N/A,
208,C4,99215,N/A,N/A,
208,CPT_II,3512F,2P,N/A,
208,CPT_II,3512F,8P,N/A,
208,CPT_II,3512F,N/A,N/A,
208,I9,V08,N/A,N/A,
209,I9,438.10,N/A,N/A,
209,I9,438.11,N/A,N/A,
209,I9,438.12,N/A,N/A,
209,I9,438.13,N/A,N/A,
209,I9,438.14,N/A,N/A,
209,I9,438.19,N/A,N/A,
209,I9,438.20,N/A,N/A,
209,I9,438.21,N/A,N/A,
209,I9,438.22,N/A,N/A,
209,I9,438.30,N/A,N/A,
209,I9,438.31,N/A,N/A,
209,I9,438.32,N/A,N/A,
209,I9,438.40,N/A,N/A,
209,I9,438.41,N/A,N/A,
209,I9,438.42,N/A,N/A,
209,I9,438.50,N/A,N/A,
209,I9,438.51,N/A,N/A,
209,I9,438.52,N/A,N/A,
209,I9,438.53,N/A,N/A,
209,I9,438.6,N/A,N/A,
209,I9,438.7,N/A,N/A,
209,I9,438.81,N/A,N/A,
209,I9,438.82,N/A,N/A,
209,I9,438.83,N/A,N/A,
209,I9,438.84,N/A,N/A,
209,I9,438.85,N/A,N/A,
209,I9,438.89,N/A,N/A,
209,I9,438.9,N/A,N/A,
209,I9,784.3,N/A,N/A,
209,C4,92507,N/A,N/A,
209,C4,92508,N/A,N/A,
209,HCPCS,G8603,N/A,N/A,
209,HCPCS,G8604,N/A,N/A,
209,HCPCS,G8605,N/A,N/A,
209,HCPCS,G8741,N/A,N/A,
210,I9,438.0,N/A,N/A,
210,I9,438.10,N/A,N/A,
210,I9,438.11,N/A,N/A,
210,I9,438.12,N/A,N/A,
210,I9,438.13,N/A,N/A,
210,I9,438.14,N/A,N/A,
210,I9,438.19,N/A,N/A,
210,I9,438.20,N/A,N/A,
210,I9,438.21,N/A,N/A,
210,I9,438.22,N/A,N/A,
210,I9,438.30,N/A,N/A,
210,I9,438.31,N/A,N/A,
210,I9,438.32,N/A,N/A,
210,I9,438.40,N/A,N/A,
210,I9,438.41,N/A,N/A,
210,I9,438.42,N/A,N/A,
210,I9,438.50,N/A,N/A,
210,I9,438.51,N/A,N/A,
210,I9,438.52,N/A,N/A,
210,I9,438.53,N/A,N/A,
210,I9,438.6,N/A,N/A,
210,I9,438.7,N/A,N/A,
210,I9,438.81,N/A,N/A,
210,I9,438.82,N/A,N/A,
210,I9,438.83,N/A,N/A,
210,I9,438.84,N/A,N/A,
210,I9,438.85,N/A,N/A,
210,I9,438.89,N/A,N/A,
210,I9,438.9,N/A,N/A,
210,C4,97532,N/A,N/A,
210,HCPCS,G8606,N/A,N/A,
210,HCPCS,G8607,N/A,N/A,
210,HCPCS,G8608,N/A,N/A,
210,HCPCS,G8742,N/A,N/A,
211,I9,438.0,N/A,N/A,
211,I9,438.10,N/A,N/A,
211,I9,438.11,N/A,N/A,
211,I9,438.12,N/A,N/A,
211,I9,438.13,N/A,N/A,
211,I9,438.14,N/A,N/A,
211,I9,438.19,N/A,N/A,
211,I9,438.20,N/A,N/A,
211,I9,438.21,N/A,N/A,
211,I9,438.22,N/A,N/A,
211,I9,438.30,N/A,N/A,
211,I9,438.31,N/A,N/A,
211,I9,438.32,N/A,N/A,
211,I9,438.40,N/A,N/A,
211,I9,438.41,N/A,N/A,
211,I9,438.42,N/A,N/A,
211,I9,438.50,N/A,N/A,
211,I9,438.51,N/A,N/A,
211,I9,438.52,N/A,N/A,
211,I9,438.53,N/A,N/A,
211,I9,438.6,N/A,N/A,
211,I9,438.7,N/A,N/A,
211,I9,438.81,N/A,N/A,
211,I9,438.82,N/A,N/A,
211,I9,438.83,N/A,N/A,
211,I9,438.84,N/A,N/A,
211,I9,438.85,N/A,N/A,
211,I9,438.89,N/A,N/A,
211,I9,438.9,N/A,N/A,
211,C4,97532,N/A,N/A,
211,HCPCS,G8609,N/A,N/A,
211,HCPCS,G8610,N/A,N/A,
211,HCPCS,G8611,N/A,N/A,
211,HCPCS,G8743,N/A,N/A,
212,I9,438.10,N/A,N/A,
212,I9,438.11,N/A,N/A,
212,I9,438.12,N/A,N/A,
212,I9,438.13,N/A,N/A,
212,I9,438.14,N/A,N/A,
212,I9,438.19,N/A,N/A,
212,I9,438.20,N/A,N/A,
212,I9,438.21,N/A,N/A,
212,I9,438.22,N/A,N/A,
212,I9,438.30,N/A,N/A,
212,I9,438.31,N/A,N/A,
212,I9,438.32,N/A,N/A,
212,I9,438.40,N/A,N/A,
212,I9,438.41,N/A,N/A,
212,I9,438.42,N/A,N/A,
212,I9,438.50,N/A,N/A,
212,I9,438.51,N/A,N/A,
212,I9,438.52,N/A,N/A,
212,I9,438.53,N/A,N/A,
212,I9,438.6,N/A,N/A,
212,I9,438.7,N/A,N/A,
212,I9,438.81,N/A,N/A,
212,I9,438.82,N/A,N/A,
212,I9,438.83,N/A,N/A,
212,I9,438.84,N/A,N/A,
212,I9,438.85,N/A,N/A,
212,I9,438.89,N/A,N/A,
212,I9,438.9,N/A,N/A,
212,I9,784.3,N/A,N/A,
212,C4,92507,N/A,N/A,
212,C4,92508,N/A,N/A,
212,HCPCS,G8612,N/A,N/A,
212,HCPCS,G8613,N/A,N/A,
212,HCPCS,G8614,N/A,N/A,
212,HCPCS,G8744,N/A,N/A,
213,I9,438.10,N/A,N/A,
213,I9,438.11,N/A,N/A,
213,I9,438.12,N/A,N/A,
213,I9,438.13,N/A,N/A,
213,I9,438.14,N/A,N/A,
213,I9,438.19,N/A,N/A,
213,I9,438.20,N/A,N/A,
213,I9,438.21,N/A,N/A,
213,I9,438.22,N/A,N/A,
213,I9,438.30,N/A,N/A,
213,I9,438.31,N/A,N/A,
213,I9,438.32,N/A,N/A,
213,I9,438.40,N/A,N/A,
213,I9,438.41,N/A,N/A,
213,I9,438.42,N/A,N/A,
213,I9,438.50,N/A,N/A,
213,I9,438.51,N/A,N/A,
213,I9,438.52,N/A,N/A,
213,I9,438.53,N/A,N/A,
213,I9,438.6,N/A,N/A,
213,I9,438.7,N/A,N/A,
213,I9,438.81,N/A,N/A,
213,I9,438.82,N/A,N/A,
213,I9,438.83,N/A,N/A,
213,I9,438.84,N/A,N/A,
213,I9,438.85,N/A,N/A,
213,I9,438.89,N/A,N/A,
213,I9,438.9,N/A,N/A,
213,I9,784.3,N/A,N/A,
213,C4,92507,N/A,N/A,
213,C4,92508,N/A,N/A,
213,HCPCS,G8615,N/A,N/A,
213,HCPCS,G8616,N/A,N/A,
213,HCPCS,G8617,N/A,N/A,
213,HCPCS,G8745,N/A,N/A,
214,I9,438.10,N/A,N/A,
214,I9,438.11,N/A,N/A,
214,I9,438.12,N/A,N/A,
214,I9,438.13,N/A,N/A,
214,I9,438.14,N/A,N/A,
214,I9,438.19,N/A,N/A,
214,I9,438.20,N/A,N/A,
214,I9,438.21,N/A,N/A,
214,I9,438.22,N/A,N/A,
214,I9,438.30,N/A,N/A,
214,I9,438.31,N/A,N/A,
214,I9,438.32,N/A,N/A,
214,I9,438.40,N/A,N/A,
214,I9,438.41,N/A,N/A,
214,I9,438.42,N/A,N/A,
214,I9,438.50,N/A,N/A,
214,I9,438.51,N/A,N/A,
214,I9,438.52,N/A,N/A,
214,I9,438.53,N/A,N/A,
214,I9,438.6,N/A,N/A,
214,I9,438.7,N/A,N/A,
214,I9,438.81,N/A,N/A,
214,I9,438.82,N/A,N/A,
214,I9,438.83,N/A,N/A,
214,I9,438.84,N/A,N/A,
214,I9,438.85,N/A,N/A,
214,I9,438.89,N/A,N/A,
214,I9,438.9,N/A,N/A,
214,I9,784.3,N/A,N/A,
214,C4,92507,N/A,N/A,
214,C4,92508,N/A,N/A,
214,HCPCS,G8618,N/A,N/A,
214,HCPCS,G8619,N/A,N/A,
214,HCPCS,G8620,N/A,N/A,
214,HCPCS,G8746,N/A,N/A,
215,I9,438.10,N/A,N/A,
215,I9,438.11,N/A,N/A,
215,I9,438.12,N/A,N/A,
215,I9,438.13,N/A,N/A,
215,I9,438.14,N/A,N/A,
215,I9,438.19,N/A,N/A,
215,I9,438.20,N/A,N/A,
215,I9,438.21,N/A,N/A,
215,I9,438.22,N/A,N/A,
215,I9,438.30,N/A,N/A,
215,I9,438.31,N/A,N/A,
215,I9,438.32,N/A,N/A,
215,I9,438.40,N/A,N/A,
215,I9,438.41,N/A,N/A,
215,I9,438.42,N/A,N/A,
215,I9,438.50,N/A,N/A,
215,I9,438.51,N/A,N/A,
215,I9,438.52,N/A,N/A,
215,I9,438.53,N/A,N/A,
215,I9,438.6,N/A,N/A,
215,I9,438.7,N/A,N/A,
215,I9,438.81,N/A,N/A,
215,I9,438.82,N/A,N/A,
215,I9,438.83,N/A,N/A,
215,I9,438.84,N/A,N/A,
215,I9,438.85,N/A,N/A,
215,I9,438.89,N/A,N/A,
215,I9,438.9,N/A,N/A,
215,I9,784.3,N/A,N/A,
215,C4,92507,N/A,N/A,
215,C4,92508,N/A,N/A,
215,HCPCS,G8621,N/A,N/A,
215,HCPCS,G8622,N/A,N/A,
215,HCPCS,G8623,N/A,N/A,
215,HCPCS,G8747,N/A,N/A,
216,I9,438.82,N/A,N/A,
216,I9,784.51,N/A,N/A,
216,I9,787.20,N/A,N/A,
216,I9,787.21,N/A,N/A,
216,I9,787.22,N/A,N/A,
216,I9,787.23,N/A,N/A,
216,I9,787.24,N/A,N/A,
216,I9,787.29,N/A,N/A,
216,C4,92526,N/A,N/A,
216,HCPCS,G8624,N/A,N/A,
216,HCPCS,G8625,N/A,N/A,
216,HCPCS,G8626,N/A,N/A,
216,HCPCS,G8748,N/A,N/A,
217,C4,97001,N/A,N/A,
217,C4,97002,N/A,N/A,
217,C4,97003,N/A,N/A,
217,C4,97004,N/A,N/A,
217,HCPCS,G8647,N/A,N/A,
217,HCPCS,G8648,N/A,N/A,
217,HCPCS,G8649,N/A,N/A,
217,HCPCS,G8650,N/A,N/A,
218,C4,97001,N/A,N/A,
218,C4,97002,N/A,N/A,
218,C4,97003,N/A,N/A,
218,C4,97004,N/A,N/A,
218,HCPCS,G8651,N/A,N/A,
218,HCPCS,G8652,N/A,N/A,
218,HCPCS,G8653,N/A,N/A,
218,HCPCS,G8654,N/A,N/A,
219,C4,97001,N/A,N/A,
219,C4,97002,N/A,N/A,
219,C4,97003,N/A,N/A,
219,C4,97004,N/A,N/A,
219,HCPCS,G8655,N/A,N/A,
219,HCPCS,G8656,N/A,N/A,
219,HCPCS,G8657,N/A,N/A,
219,HCPCS,G8658,N/A,N/A,
220,C4,97001,N/A,N/A,
220,C4,97002,N/A,N/A,
220,C4,97003,N/A,N/A,
220,C4,97004,N/A,N/A,
220,HCPCS,G8659,N/A,N/A,
220,HCPCS,G8660,N/A,N/A,
220,HCPCS,G8661,N/A,N/A,
220,HCPCS,G8662,N/A,N/A,
221,C4,97001,N/A,N/A,
221,C4,97002,N/A,N/A,
221,C4,97003,N/A,N/A,
221,C4,97004,N/A,N/A,
221,HCPCS,G8663,N/A,N/A,
221,HCPCS,G8664,N/A,N/A,
221,HCPCS,G8665,N/A,N/A,
221,HCPCS,G8666,N/A,N/A,
222,C4,97001,N/A,N/A,
222,C4,97002,N/A,N/A,
222,C4,97003,N/A,N/A,
222,C4,97004,N/A,N/A,
222,HCPCS,G8667,N/A,N/A,
222,HCPCS,G8668,N/A,N/A,
222,HCPCS,G8669,N/A,N/A,
222,HCPCS,G8670,N/A,N/A,
223,C4,97001,N/A,N/A,
223,C4,97002,N/A,N/A,
223,C4,97003,N/A,N/A,
223,C4,97004,N/A,N/A,
223,HCPCS,G8671,N/A,N/A,
223,HCPCS,G8672,N/A,N/A,
223,HCPCS,G8673,N/A,N/A,
223,HCPCS,G8674,N/A,N/A,
224,I9,172.0,N/A,N/A,
224,I9,172.1,N/A,N/A,
224,I9,172.2,N/A,N/A,
224,I9,172.3,N/A,N/A,
224,I9,172.4,N/A,N/A,
224,I9,172.5,N/A,N/A,
224,I9,172.6,N/A,N/A,
224,I9,172.7,N/A,N/A,
224,I9,172.8,N/A,N/A,
224,I9,172.9,N/A,N/A,
224,C4,99201,N/A,N/A,
224,C4,99202,N/A,N/A,
224,C4,99203,N/A,N/A,
224,C4,99204,N/A,N/A,
224,C4,99205,N/A,N/A,
224,C4,99212,N/A,N/A,
224,C4,99213,N/A,N/A,
224,C4,99214,N/A,N/A,
224,C4,99215,N/A,N/A,
224,CPT_II,3319F,1P,N/A,
224,CPT_II,3319F,3P,N/A,
224,CPT_II,3319F,N/A,N/A,
224,CPT_II,3320F,N/A,N/A,
224,HCPCS,G8749,N/A,N/A,
224,HCPCS,G8750,N/A,N/A,
224,I9,V10.82,N/A,N/A,
225,C4,77057,N/A,N/A,
225,CPT_II,7025F,8P,N/A,
225,CPT_II,7025F,N/A,N/A,
225,I9,V76.11,N/A,N/A,
225,I9,V76.12,N/A,N/A,
225,HCPCS,G0202,N/A,N/A,
226,C4,90801,N/A,N/A,
226,C4,90802,N/A,N/A,
226,C4,90804,N/A,N/A,
226,C4,90805,N/A,N/A,
226,C4,90806,N/A,N/A,
226,C4,90807,N/A,N/A,
226,C4,90808,N/A,N/A,
226,C4,90809,N/A,N/A,
226,C4,90810,N/A,N/A,
226,C4,90811,N/A,N/A,
226,C4,90812,N/A,N/A,
226,C4,90813,N/A,N/A,
226,C4,90815,N/A,N/A,
226,C4,90845,N/A,N/A,
226,C4,90862,N/A,N/A,
226,C4,92002,N/A,N/A,
226,C4,92004,N/A,N/A,
226,C4,92012,N/A,N/A,
226,C4,92014,N/A,N/A,
226,C4,96150,N/A,N/A,
226,C4,96151,N/A,N/A,
226,C4,96152,N/A,N/A,
226,C4,97003,N/A,N/A,
226,C4,97004,N/A,N/A,
226,C4,99201,N/A,N/A,
226,C4,99202,N/A,N/A,
226,C4,99203,N/A,N/A,
226,C4,99204,N/A,N/A,
226,C4,99205,N/A,N/A,
226,C4,99212,N/A,N/A,
226,C4,99213,N/A,N/A,
226,C4,99214,N/A,N/A,
226,C4,99215,N/A,N/A,
226,CPT_II,1036F,N/A,N/A,
226,CPT_II,4004F,1P,N/A,
226,CPT_II,4004F,8P,N/A,
226,CPT_II,4004F,N/A,N/A,
226,HCPCS,G0438,N/A,N/A,
226,HCPCS,G0439,N/A,N/A,
228,I9,402.01,N/A,N/A,
228,I9,402.11,N/A,N/A,
228,I9,402.91,N/A,N/A,
228,I9,404.01,N/A,N/A,
228,I9,404.03,N/A,N/A,
228,I9,404.11,N/A,N/A,
228,I9,404.13,N/A,N/A,
228,I9,404.91,N/A,N/A,
228,I9,404.93,N/A,N/A,
228,I9,428.0,N/A,N/A,
228,I9,428.1,N/A,N/A,
228,I9,428.20,N/A,N/A,
228,I9,428.21,N/A,N/A,
228,I9,428.22,N/A,N/A,
228,I9,428.23,N/A,N/A,
228,I9,428.30,N/A,N/A,
228,I9,428.31,N/A,N/A,
228,I9,428.32,N/A,N/A,
228,I9,428.33,N/A,N/A,
228,I9,428.40,N/A,N/A,
228,I9,428.41,N/A,N/A,
228,I9,428.42,N/A,N/A,
228,I9,428.43,N/A,N/A,
228,I9,428.9,N/A,N/A,
228,C4,99221,N/A,N/A,
228,C4,99222,N/A,N/A,
228,C4,99223,N/A,N/A,
228,C4,99231,N/A,N/A,
228,C4,99232,N/A,N/A,
228,C4,99233,N/A,N/A,
228,C4,99238,N/A,N/A,
228,C4,99239,N/A,N/A,
228,C4,99291,N/A,N/A,
228,HCPCS,G8682,N/A,N/A,
228,HCPCS,G8683,N/A,N/A,
228,HCPCS,G8685,N/A,N/A,
231,I9,493.00,N/A,N/A,
231,I9,493.02,N/A,N/A,
231,I9,493.10,N/A,N/A,
231,I9,493.12,N/A,N/A,
231,I9,493.20,N/A,N/A,
231,I9,493.22,N/A,N/A,
231,I9,493.81,N/A,N/A,
231,I9,493.82,N/A,N/A,
231,I9,493.90,N/A,N/A,
231,I9,493.92,N/A,N/A,
231,C4,99201,N/A,N/A,
231,C4,99202,N/A,N/A,
231,C4,99203,N/A,N/A,
231,C4,99204,N/A,N/A,
231,C4,99205,N/A,N/A,
231,C4,99212,N/A,N/A,
231,C4,99213,N/A,N/A,
231,C4,99214,N/A,N/A,
231,C4,99215,N/A,N/A,
231,C4,99217,N/A,N/A,
231,C4,99218,N/A,N/A,
231,C4,99219,N/A,N/A,
231,C4,99220,N/A,N/A,
231,C4,99341,N/A,N/A,
231,C4,99342,N/A,N/A,
231,C4,99343,N/A,N/A,
231,C4,99344,N/A,N/A,
231,C4,99345,N/A,N/A,
231,C4,99347,N/A,N/A,
231,C4,99348,N/A,N/A,
231,C4,99349,N/A,N/A,
231,C4,99350,N/A,N/A,
231,CPT_II,1031F,8P,N/A,
231,CPT_II,1031F,N/A,N/A,
232,I9,493.00,N/A,N/A,
232,I9,493.02,N/A,N/A,
232,I9,493.10,N/A,N/A,
232,I9,493.12,N/A,N/A,
232,I9,493.20,N/A,N/A,
232,I9,493.22,N/A,N/A,
232,I9,493.81,N/A,N/A,
232,I9,493.82,N/A,N/A,
232,I9,493.90,N/A,N/A,
232,I9,493.92,N/A,N/A,
232,C4,99201,N/A,N/A,
232,C4,99202,N/A,N/A,
232,C4,99203,N/A,N/A,
232,C4,99204,N/A,N/A,
232,C4,99205,N/A,N/A,
232,C4,99212,N/A,N/A,
232,C4,99213,N/A,N/A,
232,C4,99214,N/A,N/A,
232,C4,99215,N/A,N/A,
232,C4,99217,N/A,N/A,
232,C4,99218,N/A,N/A,
232,C4,99219,N/A,N/A,
232,C4,99220,N/A,N/A,
232,C4,99341,N/A,N/A,
232,C4,99342,N/A,N/A,
232,C4,99343,N/A,N/A,
232,C4,99344,N/A,N/A,
232,C4,99345,N/A,N/A,
232,C4,99347,N/A,N/A,
232,C4,99348,N/A,N/A,
232,C4,99349,N/A,N/A,
232,C4,99350,N/A,N/A,
232,CPT_II,1032F,N/A,N/A,
232,CPT_II,1033F,N/A,N/A,
232,CPT_II,4000F,8P,N/A,
232,CPT_II,4000F,8P ,N/A,
232,CPT_II,4000F,N/A,N/A,
232,CPT_II,4001F,8P,N/A,
232,CPT_II,4001F,8P ,N/A,
232,CPT_II,4001F,N/A,N/A,
232,HCPCS,G8751,N/A,N/A,
233,I9,150.1,N/A,N/A,
233,I9,150.2,N/A,N/A,
233,I9,150.3,N/A,N/A,
233,I9,150.4,N/A,N/A,
233,I9,150.5,N/A,N/A,
233,I9,150.8,N/A,N/A,
233,I9,150.9,N/A,N/A,
233,I9,151.0,N/A,N/A,
233,I9,162.2,N/A,N/A,
233,I9,162.3,N/A,N/A,
233,I9,162.4,N/A,N/A,
233,I9,162.5,N/A,N/A,
233,I9,162.8,N/A,N/A,
233,I9,162.9,N/A,N/A,
233,C4,32440,N/A,N/A,
233,C4,32442,N/A,N/A,
233,C4,32445,N/A,N/A,
233,C4,32480,N/A,N/A,
233,C4,32482,N/A,N/A,
233,C4,32484,N/A,N/A,
233,C4,32486,N/A,N/A,
233,C4,32488,N/A,N/A,
233,C4,32503,N/A,N/A,
233,C4,32504,N/A,N/A,
233,C4,32505,N/A,N/A,
233,C4,32663,N/A,N/A,
233,C4,32666,N/A,N/A,
233,C4,32669,N/A,N/A,
233,C4,32670,N/A,N/A,
233,C4,32671,N/A,N/A,
233,C4,43107,N/A,N/A,
233,C4,43108,N/A,N/A,
233,C4,43112,N/A,N/A,
233,C4,43113,N/A,N/A,
233,C4,43117,N/A,N/A,
233,C4,43118,N/A,N/A,
233,C4,43121,N/A,N/A,
233,C4,43122,N/A,N/A,
233,C4,43123,N/A,N/A,
233,CPT_II,3328F,8P,N/A,
233,CPT_II,3328F,N/A,N/A,
234,C4,32440,N/A,N/A,
234,C4,32442,N/A,N/A,
234,C4,32445,N/A,N/A,
234,C4,32480,N/A,N/A,
234,C4,32482,N/A,N/A,
234,C4,32484,N/A,N/A,
234,C4,32486,N/A,N/A,
234,C4,32488,N/A,N/A,
234,C4,32503,N/A,N/A,
234,C4,32504,N/A,N/A,
234,C4,32505,N/A,N/A,
234,C4,32663,N/A,N/A,
234,C4,32666,N/A,N/A,
234,C4,32670,N/A,N/A,
234,C4,32671,N/A,N/A,
234,C4,32672,N/A,N/A,
234,CPT_II,3038F,1P,N/A,
234,CPT_II,3038F,8P,N/A,
234,CPT_II,3038F,N/A,N/A,
235,I9,401.0,N/A,N/A,
235,I9,401.1,N/A,N/A,
235,I9,401.9,N/A,N/A,
235,I9,402.00,N/A,N/A,
235,I9,402.01,N/A,N/A,
235,I9,402.10,N/A,N/A,
235,I9,402.11,N/A,N/A,
235,I9,402.90,N/A,N/A,
235,I9,402.91,N/A,N/A,
235,I9,403.00,N/A,N/A,
235,I9,403.01,N/A,N/A,
235,I9,403.10,N/A,N/A,
235,I9,403.11,N/A,N/A,
235,I9,403.90,N/A,N/A,
235,I9,403.91,N/A,N/A,
235,I9,404.00,N/A,N/A,
235,I9,404.01,N/A,N/A,
235,I9,404.02,N/A,N/A,
235,I9,404.03,N/A,N/A,
235,I9,404.10,N/A,N/A,
235,I9,404.11,N/A,N/A,
235,I9,404.12,N/A,N/A,
235,I9,404.13,N/A,N/A,
235,I9,404.90,N/A,N/A,
235,I9,404.91,N/A,N/A,
235,I9,404.92,N/A,N/A,
235,I9,404.93,N/A,N/A,
235,C4,99201,N/A,N/A,
235,C4,99202,N/A,N/A,
235,C4,99203,N/A,N/A,
235,C4,99204,N/A,N/A,
235,C4,99205,N/A,N/A,
235,C4,99212,N/A,N/A,
235,C4,99213,N/A,N/A,
235,C4,99214,N/A,N/A,
235,C4,99215,N/A,N/A,
235,C4,99304,N/A,N/A,
235,C4,99305,N/A,N/A,
235,C4,99306,N/A,N/A,
235,C4,99307,N/A,N/A,
235,C4,99308,N/A,N/A,
235,C4,99309,N/A,N/A,
235,C4,99310,N/A,N/A,
235,C4,99324,N/A,N/A,
235,C4,99325,N/A,N/A,
235,C4,99326,N/A,N/A,
235,C4,99327,N/A,N/A,
235,C4,99328,N/A,N/A,
235,C4,99334,N/A,N/A,
235,C4,99335,N/A,N/A,
235,C4,99336,N/A,N/A,
235,C4,99337,N/A,N/A,
235,C4,99341,N/A,N/A,
235,C4,99342,N/A,N/A,
235,C4,99343,N/A,N/A,
235,C4,99344,N/A,N/A,
235,C4,99345,N/A,N/A,
235,C4,99347,N/A,N/A,
235,C4,99348,N/A,N/A,
235,C4,99349,N/A,N/A,
235,C4,99350,N/A,N/A,
235,CPT_II,4050F,8P ,N/A,
235,CPT_II,4050F,N/A,N/A,
235,HCPCS,G8675,N/A,N/A,
235,HCPCS,G8676,N/A,N/A,
235,HCPCS,G8677,N/A,N/A,
235,HCPCS,G8678,N/A,N/A,
235,HCPCS,G8679,N/A,N/A,
235,HCPCS,G8680,N/A,N/A,
241,I9,410.11,N/A,N/A,
241,I9,410.21,N/A,N/A,
241,I9,410.31,N/A,N/A,
241,I9,410.41,N/A,N/A,
241,I9,410.51,N/A,N/A,
241,I9,410.61,N/A,N/A,
241,I9,410.71,N/A,N/A,
241,I9,410.81,N/A,N/A,
241,I9,410.91,N/A,N/A,
241,I9,411.0,N/A,N/A,
241,I9,411.1,N/A,N/A,
241,I9,411.81,N/A,N/A,
241,I9,411.89,N/A,N/A,
241,I9,413.0,N/A,N/A,
241,I9,413.1,N/A,N/A,
241,I9,413.9,N/A,N/A,
241,I9,414.00,N/A,N/A,
241,I9,414.01,N/A,N/A,
241,I9,414.02,N/A,N/A,
241,I9,414.03,N/A,N/A,
241,I9,414.04,N/A,N/A,
241,I9,414.05,N/A,N/A,
241,I9,414.06,N/A,N/A,
241,I9,414.07,N/A,N/A,
241,I9,414.2,N/A,N/A,
241,I9,414.8,N/A,N/A,
241,I9,414.9,N/A,N/A,
241,I9,429.2,N/A,N/A,
241,I9,433.00,N/A,N/A,
241,I9,433.01,N/A,N/A,
241,I9,433.10,N/A,N/A,
241,I9,433.11,N/A,N/A,
241,I9,433.20,N/A,N/A,
241,I9,433.21,N/A,N/A,
241,I9,433.30,N/A,N/A,
241,I9,433.31,N/A,N/A,
241,I9,433.80,N/A,N/A,
241,I9,433.81,N/A,N/A,
241,I9,433.90,N/A,N/A,
241,I9,433.91,N/A,N/A,
241,I9,434.00,N/A,N/A,
241,I9,434.01,N/A,N/A,
241,I9,434.10,N/A,N/A,
241,I9,434.11,N/A,N/A,
241,I9,434.90,N/A,N/A,
241,I9,434.91,N/A,N/A,
241,I9,440.1,N/A,N/A,
241,I9,440.20,N/A,N/A,
241,I9,440.21,N/A,N/A,
241,I9,440.22,N/A,N/A,
241,I9,440.23,N/A,N/A,
241,I9,440.24,N/A,N/A,
241,I9,440.29,N/A,N/A,
241,I9,440.4,N/A,N/A,
241,I9,444.01,N/A,N/A,
241,I9,444.09,N/A,N/A,
241,I9,444.1,N/A,N/A,
241,I9,444.21,N/A,N/A,
241,I9,444.22,N/A,N/A,
241,I9,444.81,N/A,N/A,
241,I9,444.89,N/A,N/A,
241,I9,444.9,N/A,N/A,
241,I9,445.01,N/A,N/A,
241,I9,445.02,N/A,N/A,
241,I9,445.81,N/A,N/A,
