main_multum_drug_code,active_ingredient_code,ingredient_strength_code
15397,5625,5990
15398,4261,5990
15399,4346,5990
15400,4349,5990
15401,4510,5990
15402,4514,5990
15403,4518,5990
15404,4522,5990
15405,4644,5990
15406,4647,5990
15407,4663,5990
15408,4667,5990
15409,4698,5990
15410,4737,5990
15411,4738,5990
15412,4753,5990
15413,5016,5990
15414,5020,5990
15415,5069,5990
15416,5073,5990
15417,5119,5990
15418,5154,5753
15420,4354,6488
15420,5285,5976
15420,17229,6377
15421,4805,6897
15421,5284,20580
15422,5484,5812
15423,5484,5812
15424,5484,5813
15425,5484,2562
15426,7458,2562
15426,20581,2562
15427,5689,5990
15428,5675,5990
15429,5338,5990
15430,5342,5990
15431,5358,5990
15433,5298,5990
15434,5302,5990
15435,5308,5990
15436,5328,5990
15437,5333,5990
15438,5347,5990
15439,5393,5990
15440,5404,5990
15441,5448,5990
15442,5494,5990
15443,5471,5990
15444,5535,5990
15445,5540,5990
15446,5633,5990
15447,5363,5990
15448,5362,5990
15449,5553,5990
15450,4236,5990
15451,4271,5990
15452,4270,5990
15455,4119,6538
15455,4612,6081
15455,5284,6712
15456,15490,6489
15457,4221,2562
15457,5692,2562
15457,15490,5978
15458,5585,5990
15459,5560,5990
15460,5562,5990
15461,12509,5990
15462,4261,20594
15463,4261,20595
15464,5488,5990
15465,5451,5990
15466,5450,5990
15467,5445,5990
15468,5405,5990
15469,5396,5990
15470,5389,5990
15471,5206,5990
15472,5182,5990
15473,5122,5990
15474,5064,5990
15475,5031,5990
15476,5003,5990
15477,4864,5990
15478,4879,5990
15479,4126,5990
15480,4135,5990
15481,4154,5990
15482,4159,5990
15483,12417,5990
15484,4185,5990
15485,7477,5990
15486,15490,5990
15487,4495,5990
15488,4521,5990
15489,4540,5990
15490,4574,5990
15491,4577,5990
15492,4622,5990
15493,4735,5990
15494,4740,5990
15495,7403,5990
15496,4844,5990
15497,4840,5990
15498,4842,5990
15499,4665,5990
15500,4677,5990
15501,4680,5990
15502,5067,5990
15503,5165,5990
15504,5170,5990
15505,5299,5990
15506,5332,5990
15507,20600,5990
15508,4803,5990
15509,5300,5990
15510,5344,5990
15511,5354,5990
15512,4830,5990
15513,4524,5990
15514,7431,5990
15515,4643,6162
15516,4834,6081
15516,4996,6001
15521,20608,6715
15522,5431,6749
15522,15774,6306
15532,5476,5907
15533,20617,6370
15534,5370,5990
15535,17775,5990
15536,5636,5990
15537,5645,5990
15538,5700,5990
15539,5706,5990
15540,5707,5990
15551,4471,5753
15552,20634,5990
15553,20569,5990
15562,17779,6504
15563,20643,6100
15564,20643,6389
15565,20643,6763
15566,4805,6897
15566,5383,7040
15567,4642,6001
15568,4642,6954
15569,4168,6977
15572,4838,6242
15574,4261,6830
15574,5534,6434
15575,20652,5734
15577,4727,20658
15578,4727,20657
15579,4727,20654
15580,5656,6737
15581,5223,20663
15581,5476,5907
15582,8839,6931
15583,4119,6538
15583,4805,6306
15584,4261,17795
15585,4261,6844
15586,4261,6993
15591,4141,5990
15592,4437,5990
15593,4810,5990
15594,5133,5990
15595,4149,5990
15596,7430,5990
15597,4210,5990
15598,4311,5990
15599,4338,5990
15600,4423,5990
15601,5291,5990
15602,4497,5990
15603,4558,5990
15604,4608,5991
15605,4747,5990
15606,4780,5990
15607,4806,5990
15608,4850,5990
15609,4942,5990
15610,4788,5990
15611,5037,5990
15612,5085,5990
15618,4425,5925
15618,5284,6466
15619,4425,6613
15619,5284,6085
15620,4425,5925
15620,4566,6441
15620,5284,6466
15621,4425,6613
15621,4566,6156
15621,5284,6085
15624,4356,6613
15624,4835,6719
15624,5284,6983
15626,5285,6931
15626,17229,6380
15626,20678,6467
15631,20674,5990
15632,20675,5990
15633,11892,5991
15634,20676,5990
15635,15062,5991
15636,4401,5990
15637,4184,5990
15638,4470,5990
15639,4565,5990
15644,5385,6680
15644,20678,5981
15645,5455,20703
15646,7452,5990
15647,4977,5990
15648,20707,5990
15649,14979,5990
15650,12022,5990
15651,4831,5990
15652,20708,5990
15653,12261,5990
15654,20709,5990
15660,5383,6494
15660,7800,2562
15660,14872,6931
15661,4782,5923
15661,8221,6608
15662,4782,6249
15662,8221,6608
15663,4782,6608
15663,8221,6608
15669,4895,20732
15670,5114,5925
15670,5476,5907
15676,18979,6960
15677,18979,6018
15682,4356,5950
15682,5284,5950
15685,4356,6252
15685,4835,6719
15685,5284,17038
15686,4425,5925
15686,5284,6250
15687,4425,5925
15687,4566,6441
15687,5284,5950
15688,4425,6252
15688,5083,5897
15688,5284,6983
15689,4805,6291
15689,5284,5950
15690,4805,6089
15690,4835,6270
15690,5284,17038
15709,4115,6168
15711,20793,20789
15712,4723,6199
15712,20791,20790
15714,20792,6306
15717,4745,6703
15721,20795,6389
15730,19812,17644
15733,20816,6712
15734,20816,5976
15765,20826,6715
15769,4805,6814
15769,5284,20832
15771,4261,6462
15772,4261,20834
15773,4261,18336
15774,4805,6897
15774,5383,6679
15776,4425,6608
15776,5284,5976
15776,5394,6377
15777,4425,6252
15777,4835,17038
15777,5284,6719
15779,4119,6897
15779,5290,6856
15781,4119,17643
15781,4318,6559
15781,5290,6679
15783,4648,6306
15783,4805,6651
15787,4848,20858
15787,5476,5907
15790,8097,6389
15790,20864,6306
15791,8097,2562
15791,20862,2562
15791,20864,2562
15792,8097,6581
15792,20861,6389
15792,20864,6504
15796,8097,2562
15796,20861,2562
15796,20862,2562
15796,20864,2562
15827,4784,6194
15828,5421,6651
15829,5421,6867
15834,4273,20885
15834,4322,5714
15835,5610,5734
15836,5610,5721
15837,5610,5773
15838,5610,5752
15839,5610,5734
15840,4425,6608
15840,5284,6289
15841,4566,6488
15841,4805,20534
15843,5260,5916
15930,21012,6081
15931,21012,6377
15932,21012,6749
15947,20936,6763
16026,5365,6377
16031,21067,21069
16034,4684,5773
16153,4284,6763
16154,21278,6749
16155,21278,6162
16156,14807,5774
16157,17034,6249
16158,4566,6156
16158,5284,6931
16158,5394,6085
16159,4648,6009
16159,4805,6311
16160,21133,2562
16161,4119,6763
16161,5284,6152
16162,5536,21136
16163,7549,5911
16165,21144,2562
16167,4127,2562
16167,5682,2562
16167,21145,2562
16174,4484,6306
16175,5384,6088
16175,16243,6267
16187,5113,5824
16187,5709,6143
16273,4805,6018
16273,4835,5976
16274,4425,6981
16274,4566,6488
16274,5083,6267
16275,17042,7001
16276,17042,6001
16277,21218,6749
16278,21221,6719
16278,21222,6613
16279,4838,21224
16279,4978,6434
16280,7472,2562
16281,4122,5991
16282,4847,6479
16283,5369,5990
16284,7800,5990
16285,5559,5990
16286,5565,5990
16287,5607,5990
16288,5617,5990
16289,5639,5990
16290,5644,5990
16291,4242,5990
16292,4183,6935
16293,4793,5990
16294,14871,5990
16295,20713,5990
16296,4119,6538
16296,5271,6289
16296,5284,5976
16297,4119,6897
16297,5271,6289
16297,5284,5976
16298,4566,6289
16298,5271,6289
16298,5284,5976
16299,4119,6197
16299,4425,5927
16299,4566,6931
16300,4425,5927
16300,4566,6931
16301,21234,5981
16302,5083,5951
16302,21233,6252
16302,21234,5981
16303,4119,6193
16303,4566,6712
16304,21238,6836
16305,21238,21241
16306,21238,21242
16307,5274,2562
16307,5709,2562
16308,4425,5923
16308,4566,6712
16309,4119,6197
16309,4566,6931
16310,5201,6289
16310,5473,21247
16311,5201,6640
16311,5473,21247
16312,5201,6289
16312,5473,21249
16313,5201,6640
16313,5473,21249
16314,5284,5976
16316,4423,5899
16317,4427,6624
16317,5285,6712
16318,4805,6009
16318,4835,6467
16319,5399,6749
16320,5399,6651
16321,4425,6252
16321,4566,6156
16321,4805,6009
16321,5284,5981
16322,4354,6488
16322,5285,5976
16322,17229,6377
16323,4356,6613
16323,4566,6085
16323,5383,6863
16324,5092,6749
16325,5092,6856
16326,5484,2562
16327,4119,6504
16327,4835,6712
16328,4892,21259
16329,4356,5925
16329,5284,6250
16330,4356,5925
16330,5284,6250
16330,14872,6609
16331,4698,5730
16331,16073,6440
16332,5113,6242
16333,4325,16762
16333,4412,6037
16333,4567,5945
16333,4952,6558
16333,5005,21262
16333,5467,16761
16334,4325,16762
16334,4412,6037
16334,4567,6264
16334,4952,6558
16334,5005,21262
16334,5467,16761
16335,5429,6440
16336,5429,6608
16338,21266,5923
16339,21266,6440
16340,21266,2562
16341,4805,7009
16341,5284,6640
16342,21273,6927
16343,4566,18449
16343,4805,20534
16344,4805,20534
16344,5284,6488
16345,4566,6377
16345,4805,6867
16345,5284,6289
16346,4115,21341
16347,4115,21342
16348,4115,21343
16350,4115,21344
16352,5709,6143
16355,5092,5976
16356,5092,6152
16357,5092,6289
16358,5092,6488
16359,4119,6538
16359,4805,6306
16359,5284,6152
16360,4183,6070
16360,5656,6282
16361,4183,6070
16361,5656,6282
16362,4119,6763
16362,4318,6749
16362,5016,6763
16362,5290,6289
16363,4427,6983
16363,5285,6156
16363,5395,6085
16364,4302,6073
16365,5385,7043
16365,17547,6983
16366,5385,7043
16366,16980,6863
16366,17547,6983
16368,4303,19359
16368,15056,21312
16370,4303,15779
16370,15056,21312
16373,4900,6704
16373,5333,5967
16382,5151,21319
16383,4119,21322
16383,5290,19278
16384,4759,5935
16384,7464,2562
16385,4119,6538
16385,4566,5976
16385,4805,6306
16385,5284,6712
16386,4966,6054
16390,4614,6382
16390,5262,21367
16390,5558,5983
16391,4614,6157
16391,5262,16721
16391,5558,6723
16392,4614,6253
16392,5262,20167
16392,5558,6723
16393,4614,19816
16393,5262,19817
16393,5558,6723
16396,5406,21346
16397,5406,21346
16407,21354,6749
16410,17660,20491
16411,4425,5927
16411,4566,6719
16412,4425,5927
16413,4119,6197
16413,4566,6719
16414,4119,6197
16414,4425,5927
16414,4566,6719
16415,21366,6749
16416,4834,6081
16416,5663,6534
16417,4834,6377
16417,5663,6534
16421,4614,21369
16421,5262,6688
16421,5558,6723
16437,5464,6879
16460,4614,19816
16460,5262,19817
16460,5558,6723
16468,21378,5835
16469,21378,5862
16470,21378,5886
16471,21378,5935
16489,21389,6679
16490,21389,7040
16491,21389,6122
16493,4723,6199
16493,4759,5923
16493,20791,20790
16495,4759,2562
16495,7441,2562
16495,7461,2562
16496,4244,18184
16496,4367,18185
16496,5647,21398
16497,5421,2562
16516,21404,5870
16517,21404,5923
16518,21404,2562
16519,4180,6712
16519,4251,6640
16520,4180,5976
16520,4251,6640
16521,5484,5774
16523,4838,5990
16524,20417,5870
16526,5473,21419
16526,21417,21418
16528,4119,6766
16528,4805,18866
16529,4302,6613
16529,5284,6931
16530,4302,6613
16530,4835,6270
16530,5284,6931
16531,4356,6250
16531,4566,6466
16531,5383,6378
16533,21429,2562
16534,5148,5990
16535,4721,6633
16536,4318,6001
16536,4674,6249
16536,4948,5829
16536,5253,6856
16537,4115,21490
16538,5385,6680
16538,16979,6467
16538,16980,6494
16539,4566,21494
16539,5284,21495
16540,4698,2562
16540,4974,2562
16541,4740,5967
16542,4740,6370
16543,5478,6641
16543,5484,21504
16544,21502,6640
16545,5347,5976
16546,5347,6152
16547,5347,6488
16548,4221,7041
16549,4356,5956
16549,5383,6085
16550,5385,20493
16550,17660,21521
16551,4356,21522
16551,4566,6156
16551,5383,6085
16552,5385,20493
16552,16980,20492
16552,17660,21521
16553,4656,5990
16555,21531,2562
16560,21542,5978
16561,18746,6960
16565,4905,6662
16566,4905,6875
16567,4611,6585
16567,4862,6306
16568,4756,20411
16568,21564,6325
16569,4756,21565
16569,21564,6325
16570,4756,21566
16570,21564,6325
16576,17034,5976
16577,17034,6152
16578,17034,6289
16579,17034,6488
16600,21619,6504
16601,21625,6760
16602,21625,6015
16608,4245,18273
16609,4245,5932
16610,20978,21468
16612,21645,21644
16614,5220,6712
16615,5220,5976
16617,5220,6712
16618,5220,5976
16619,5220,6289
16620,5220,6640
16621,21648,6289
16622,21648,6749
16623,21648,15798
16626,4120,6135
16626,4168,6463
16626,4412,6936
16626,5005,5975
16626,5294,6495
16626,5321,6855
16626,5467,6936
16627,21008,21470
16628,21010,21467
16629,20989,21467
16630,21653,21469
16631,21654,21655
16632,20992,21473
16633,21013,21475
16634,21013,21476
16635,20994,2562
16636,21661,21467
16661,21678,5978
16677,4427,6613
16677,5285,6295
16684,4838,6263
16684,4978,6434
16690,4356,6250
16690,4566,6609
16690,5284,6250
16691,4356,6613
16691,4566,6156
16691,5284,6983
16716,7492,6867
16716,16193,6504
16716,17421,6306
16717,17547,5981
16718,21751,21754
16719,21751,6611
16720,21751,6836
16729,8574,6002
16730,18517,6712
16731,4838,5915
16731,4978,6434
16751,5044,2562
16755,21768,6641
16770,17180,6640
16771,5405,6537
16773,4566,6156
16773,4805,17972
16773,5383,20365
16774,4425,6270
16774,4835,19308
16774,5284,6983
16775,4998,6640
16775,5169,6018
16783,4427,6983
16784,4427,6983
16784,5285,5981
16788,21811,6250
16789,4805,6165
16789,4835,6719
16799,4782,6249
16799,8258,6488
16800,4782,6608
16800,8258,6488
16803,4131,6306
16810,5169,6389
16862,7863,21890
16911,4945,6242
16915,4805,6867
16915,5284,8600
16918,5503,7001
16919,5503,6193
16920,5503,6088
16974,4425,6608
16974,5284,5976
16977,20816,6152
16978,20816,6377
16980,4780,17727
16980,11833,17727
16980,12419,17726
16983,4425,6608
16983,5284,6289
16984,4805,6090
16984,14872,6856
16986,16208,6152
16987,4425,6073
16987,5083,6249
16987,5284,6640
16988,4805,6897
16988,5284,6640
16989,4261,6597
16991,4425,2562
16991,5083,2562
16992,4425,2562
16992,5083,2562
16992,5284,2562
16993,4427,6719
16993,5385,6958
16994,4427,6719
16994,5385,6958
16994,16980,6380
16995,4119,6538
16995,4425,6249
16995,4566,5976
16995,5284,6712
16996,4805,6311
16996,5284,6931
16997,4805,6311
16997,4835,6270
16997,5284,6931
17014,4302,5925
17014,4566,6715
17014,5383,15878
17015,4805,6018
17015,5284,6488
17016,4566,6679
17016,4805,6090
17016,5284,6377
17017,4566,6679
17017,4805,6090
17018,22114,5990
17045,4698,6557
17045,5187,5857
17046,4354,6494
17046,17229,6380
17047,7472,2562
17048,5282,5824
17049,4119,6504
17049,4835,6927
17050,15077,5774
17051,4566,22187
17051,4805,22188
17052,5285,6295
17052,16979,6252
17052,16980,6494
17053,5285,6380
17053,16980,6494
17053,17547,5981
17054,4425,8777
17054,4566,6278
17054,5284,5961
17055,4647,6249
17056,4647,7795
17057,4647,6440
17058,4566,5976
17059,4550,5752
17060,4994,6712
17061,5044,6267
17062,5285,6931
17062,16980,6958
17062,17229,6380
17063,4255,5787
17063,4256,5967
17064,5632,5990
17065,4119,6504
17065,5216,6267
17066,4119,6504
17066,5216,6712
17067,4119,6504
17067,5216,6927
17068,4119,6504
17068,5216,5976
17069,4805,6651
17069,14872,6488
17070,4805,7009
17070,5284,6488
17071,22205,6291
17107,4721,5996
17108,4721,6302
17109,4721,6650
17112,4721,22232
17113,4721,22233
17124,22250,6440
17125,4566,22251
17125,4805,6308
17125,5284,6292
17125,7800,2562
17126,4566,6351
17126,4805,6867
17126,5284,7033
17128,5284,5790
17129,22259,6001
17130,4556,5937
17130,4566,6719
17130,5284,6719
17130,5394,6719
17131,22262,22264
17133,4302,5927
17133,5284,6270
17134,5285,22274
17134,5395,22274
17134,16980,6380
17135,4805,6825
17135,5383,6856
17136,4805,6975
17136,5383,7001
17137,4566,6488
17137,4805,6825
17137,5383,6856
17138,4566,6640
17138,4805,6975
17138,5383,7001
17141,4245,5991
17142,4245,6998
17143,4245,6630
17144,4245,6631
17145,4245,6631
17146,4245,5774
17147,4245,18914
17165,4119,6538
17165,4566,5976
17165,5284,6712
17168,4119,7861
17168,4566,6294
17168,5284,21828
17169,4566,6719
17169,5284,6270
17175,5484,2562
17179,22317,6377
17180,22317,6749
17181,22317,6001
17187,5284,5976
17187,5394,6184
17188,4425,6252
17188,4599,22321
17188,5284,6719
17189,4566,6152
17189,5284,5976
17189,5394,6184
17190,4159,6768
17190,5013,6768
17191,5452,22330
17192,4261,6597
17192,5439,5916
17197,5013,22334
17198,4612,6081
17198,5284,6712
17198,7800,2562
17199,4479,5990
17200,5284,6719
17200,5394,6187
17200,7800,2562
17201,4566,6156
17201,5284,6719
17201,5394,6187
17201,7800,2562
17202,4566,6156
17202,4805,17972
17202,5383,6494
17202,7800,2562
17203,22339,5976
17204,22339,6289
17205,22339,6640
17206,22339,7001
17207,4119,6539
17207,4566,18855
17207,4805,18866
17207,5284,6717
17253,4550,5752
17258,4119,6539
17258,4566,18855
17258,4644,22342
17258,5284,6717
17272,5037,6440
17279,5037,5831
17293,22372,6867
17304,17380,6504
17325,4805,6749
17326,4805,6001
17358,4567,6704
17358,5017,15748
17431,22458,2562
17435,22453,2562
17436,22455,2562
17437,22455,2562
17438,15493,2562
17439,22456,2562
17440,22457,2562
17441,8050,2562
17442,20522,2562
17447,4151,2562
17451,22454,2562
17455,22467,2562
17456,22467,2562
17457,22468,2562
17462,7398,2562
17463,17542,2562
17497,4850,6262
17547,5485,5790
17548,19567,6001
17609,4805,6507
17609,4835,6467
17622,4491,5981
17622,4805,6507
17643,4566,5981
17643,4805,6507
17650,4425,6613
17650,4835,6719
17650,5383,6494
17650,7800,2562
17651,4425,6613
17651,4566,6494
17651,5383,6494
17651,7800,2562
17660,4302,17038
17660,5284,5981
17660,7800,2562
17673,4302,17038
17673,5284,5981
17673,7800,2562
17673,14872,6380
17682,5284,6267
17711,4469,18198
17711,5610,5734
17761,4722,22553
17761,5476,5907
17761,19197,5774
17762,4302,5927
17762,4566,6719
17762,5284,6270
17774,4207,2562
17775,4208,2562
17776,4209,2562
17780,4207,2562
17780,22168,2562
17783,22458,2562
17805,5136,7001
17806,15914,6289
17807,15914,6640
17808,5229,22326
17808,5656,5966
17810,22615,6143
17932,22867,2562
17935,4119,6897
17935,4805,6867
17935,5284,6289
17938,4555,5927
17938,4835,6270
17938,5284,6719
17946,8302,6306
17947,4566,6156
17947,4612,6085
17947,5284,6156
17947,7800,2562
17950,22696,22702
17954,4566,6488
17954,4805,6018
17954,5284,6289
17955,4425,6834
17955,5083,6267
17955,5383,6088
17966,4566,8503
17983,4805,6018
17983,5284,6640
17984,4805,6018
17984,14872,6712
17985,4805,6018
17985,14872,6856
17990,4726,6494
18016,4119,6389
18016,17093,6532
18016,22065,21793
18024,4302,6073
18024,5383,7040
18089,4566,6719
18089,4805,6009
18128,4805,6311
18128,4835,6931
18137,4330,2562
18137,4759,2562
18137,7416,2562
18137,15676,2562
18205,5284,5916
18227,4805,6009
18227,4835,6613
18227,5284,5981
18274,4805,6867
18274,5284,6377
18290,4805,6009
18290,4835,6613
18345,22952,21471
18346,5439,6831
18348,22953,6505
18349,22953,22954
18355,17034,6928
18383,4302,17038
18383,4835,6719
18383,5284,5981
18383,7800,2562
18394,4738,5722
18456,23004,6440
18457,23004,6834
18458,23004,7033
18488,4805,21247
18488,5284,6488
18518,4805,6009
18518,5284,6085
18518,14872,6295
18551,5476,5907
18591,4119,6389
18591,4223,6763
18591,4318,6532
18591,5438,6162
18600,4320,6125
18600,4612,6242
18605,4371,6243
18605,4567,6704
18606,23092,5990
18630,7872,6749
18722,5012,6389
18725,4209,2562
18781,8097,6960
18781,20864,6867
19013,4261,6597
19014,4261,6977
19023,4425,5927
19023,5284,6270
19024,4805,6755
19024,5284,6270
19025,4612,6840
19025,5284,6840
19026,4119,6763
19027,5656,6478
19028,5105,5915
19031,4566,6156
19031,4805,6347
19031,7800,2562
19032,4805,23317
19032,5284,6488
19033,4805,6958
19033,5284,6931
19034,5614,6813
19035,4119,6766
19035,4835,18855
19036,5056,5933
19038,22114,5912
19040,23092,5912
19044,4346,23335
19060,5044,23338
19061,4849,6596
19062,5342,5915
19065,4805,6651
19065,5284,5976
19066,5706,6243
19067,5656,23352
19068,4805,7044
19068,14872,6856
19069,5385,6755
19069,16979,6442
19069,16980,20492
19070,5083,5948
19070,21233,6249
19070,21234,5976
19071,4320,2562
19071,5709,2562
19075,18639,6001
19076,4822,6138
19077,4822,6945
19078,4427,6249
19078,5285,6289
19078,16980,6488
19079,5199,5813
19080,8088,6856
19107,4229,5749
19107,4425,6981
19107,4861,5810
19107,5383,7040
19107,5445,5723
19108,5476,2562
19129,5231,2562
19129,5689,2562
19129,19221,6651
19129,19222,6504
19129,23416,2562
19130,4759,6267
19130,5231,2562
19130,5682,6249
19130,5686,6377
19130,5689,2562
19130,23416,2562
19131,4759,5923
19131,5231,2562
19131,5689,2562
19131,23416,2562
19131,23417,6162
19132,4514,2562
19132,4759,2562
19132,5393,2562
19132,23418,20396
19133,4119,6538
19133,4425,2562
19133,5284,6712
19134,4119,6538
19134,4425,2562
19134,4566,5976
19134,5284,6712
19135,4805,6009
19135,5284,6719
19135,14872,6156
19137,4119,6763
19137,5284,5976
19138,4119,6538
19138,4566,6152
19138,4805,6306
19138,5284,6712
19139,4119,6651
19139,5216,6267
19140,4119,6651
19140,5216,6712
19141,4119,6651
19141,5216,6927
19142,4119,6651
19142,5216,5976
19182,5663,6193
19182,23944,6712
19183,5663,6193
19183,23944,5976
19197,5223,20663
19197,23470,2562
19198,23471,6488
19199,23471,6749
19200,23471,15798
19201,5114,6250
19201,5476,5907
19202,4305,5774
19202,5476,5907
19203,4305,5790
19203,4722,22553
19203,5476,5907
19204,4305,5790
19204,4722,17168
19204,5476,5907
19205,4305,5813
19205,5476,5907
19206,4305,17162
19206,4722,22553
19206,5476,5907
19207,4567,6704
19207,5223,23500
19208,4567,6704
19208,5223,20663
19209,4567,6704
19209,5223,23501
19210,4567,6704
19210,5223,19543
19211,4567,6704
19211,5223,19544
19212,4567,6704
19212,5223,23502
19213,4567,6704
19213,5223,23503
19214,5223,23500
19214,5476,5907
19215,5223,23501
19215,5476,5907
19216,5223,23502
19216,5476,5907
19217,5223,23503
19217,5476,5907
19218,4567,6704
19218,5223,23500
19218,23470,2562
19219,4567,6704
19219,5223,20663
19219,23470,2562
19220,4567,6704
19220,5223,20181
19220,23470,2562
19221,4567,6704
19221,5223,23501
19221,23470,2562
19223,23506,6763
19230,4469,5916
19231,4805,6867
